apply_s1_correction,s1_theta_offset_deg,s1_scale,s1_condition,solver,Br_rms,Bt_rms,Br_L2_all,Bt_L2_all,Br_L2_edge,Bt_L2_edge,Br_L2_middle,Bt_L2_middle,objective
True,-50.0,0.14999999999999894,724840.9577377684,rowcol,0.47746460350912096,0.04877625777404959,0.09001426784408989,0.22457616032008768,0.15836419533589777,0.2817245380847153,0.07076784306561687,0.1615581628819529,0.3145904281641776
True,70.0,0.14999999999999894,724840.9577377684,rowcol,0.47746460350912096,0.04877625777404959,0.09001426784408989,0.22457616032008768,0.1583641953358978,0.2817245380847153,0.07076784306561687,0.1615581628819529,0.3145904281641776
True,-70.0,0.44999999999999896,724840.9577377684,rowcol,0.5086663127065907,0.05100669451977088,0.08213237073404302,0.23327198075279926,0.11104678537343536,0.27722095114290296,0.07568077274871186,0.18854092511383005,0.31540435148684226
True,50.0,0.44999999999999896,724840.9577377684,rowcol,0.5086663127065907,0.05100669451977088,0.08213237073404302,0.23327198075279923,0.11104678537343539,0.27722095114290296,0.07568077274871186,0.18854092511383005,0.31540435148684226
False,-40.0,-1.0547118733938987e-15,724840.9577377684,rowcol,0.48202498869312377,0.0490073349150095,0.09289136903055077,0.223445153566082,0.1828073879324502,0.28201331949254677,0.06411058509300799,0.15821274341870187,0.31633652259663275
False,-30.0,-1.0547118733938987e-15,724840.9577377684,rowcol,0.48202498869312377,0.0490073349150095,0.09289136903055073,0.22344515356608202,0.18280738793245008,0.2820133194925469,0.06411058509300797,0.15821274341870184,0.31633652259663275
False,-20.0,-1.0547118733938987e-15,724840.9577377684,rowcol,0.48202498869312377,0.0490073349150095,0.09289136903055077,0.223445153566082,0.1828073879324502,0.28201331949254677,0.064110585093008,0.15821274341870187,0.31633652259663275
False,80.0,-1.0547118733938987e-15,724840.9577377684,rowcol,0.48202498869312377,0.0490073349150095,0.09289136903055077,0.223445153566082,0.1828073879324502,0.28201331949254677,0.06411058509300799,0.15821274341870187,0.31633652259663275
False,90.0,-1.0547118733938987e-15,724840.9577377684,rowcol,0.48202498869312377,0.0490073349150095,0.09289136903055073,0.22344515356608202,0.18280738793245008,0.2820133194925469,0.06411058509300797,0.15821274341870184,0.31633652259663275
False,-50.0,-1.0547118733938987e-15,724840.9577377684,rowcol,0.4820249886931237,0.04900733491500949,0.09289136903055084,0.22344515356608197,0.18280738793245033,0.2820133194925467,0.06411058509300804,0.15821274341870187,0.3163365225966328
False,-10.0,-1.0547118733938987e-15,724840.9577377684,rowcol,0.48202498869312377,0.04900733491500949,0.09289136903055084,0.22344515356608197,0.18280738793245033,0.2820133194925467,0.06411058509300806,0.1582127434187019,0.3163365225966328
False,0.0,-1.0547118733938987e-15,724840.9577377684,rowcol,0.48202498869312366,0.04900733491500949,0.09289136903055085,0.22344515356608197,0.18280738793245033,0.2820133194925467,0.06411058509300809,0.1582127434187019,0.3163365225966328
False,70.0,-1.0547118733938987e-15,724840.9577377684,rowcol,0.4820249886931237,0.04900733491500949,0.09289136903055084,0.22344515356608197,0.18280738793245033,0.2820133194925467,0.06411058509300804,0.15821274341870187,0.3163365225966328
False,-70.0,-1.0547118733938987e-15,724840.9577377684,rowcol,0.4820249886931236,0.049007334915009484,0.09289136903055087,0.223445153566082,0.18280738793245033,0.2820133194925467,0.0641105850930081,0.1582127434187019,0.31633652259663286
False,-60.0,-1.0547118733938987e-15,724840.9577377684,rowcol,0.48202498869312366,0.04900733491500949,0.09289136903055085,0.223445153566082,0.18280738793245033,0.2820133194925467,0.06411058509300807,0.15821274341870184,0.31633652259663286
False,10.0,-1.0547118733938987e-15,724840.9577377684,rowcol,0.4820249886931236,0.04900733491500949,0.09289136903055088,0.223445153566082,0.18280738793245033,0.2820133194925467,0.06411058509300811,0.1582127434187019,0.31633652259663286
