apply_s1_correction,s1_theta_offset_deg,s1_scale,s1_condition,solver,Br_rms,Bt_rms,Br_L2_all,Bt_L2_all,Br_L2_edge,Bt_L2_edge,Br_L2_middle,Bt_L2_middle,objective
True,10.0,0.14999999999999894,645257.9091640739,rowcol,0.48994833837061236,0.04959458561669196,0.08423907922583236,0.22300714108069064,0.16065610449016382,0.2799552458592791,0.060704451397387615,0.16013721951998774,0.307246220306523
True,5.0,0.29999999999999893,645257.9091640739,rowcol,0.49232303721003445,0.0497643362788407,0.08272804838339484,0.2245228327728443,0.13884975965949337,0.27923590133009146,0.06765527044210669,0.16501816065506306,0.3072508811562391
True,15.0,0.44999999999999896,645257.9091640739,rowcol,0.5127013073480151,0.05150794657062278,0.07822371334220582,0.22910478076819815,0.11754462074405587,0.2788916736775189,0.06867173247092172,0.17668916198112475,0.30732849411040397
True,25.0,0.44999999999999896,645257.9091640739,rowcol,0.5192065239668607,0.05238500326672024,0.07644207345252657,0.23088754437084502,0.11751619875172088,0.2869982594990219,0.06626641242971829,0.16991407366111091,0.3073296178233716
True,20.0,0.44999999999999896,645257.9091640739,rowcol,0.517048957964874,0.052070361252041224,0.07709613107804722,0.23031314094683983,0.11752742595754789,0.2830141640405644,0.06715269299192256,0.1740487283662718,0.30740927202488705
True,-85.0,0.44999999999999896,645257.9091640739,rowcol,0.5192065239472557,0.052385003461031504,0.07642199627060192,0.23128115562041335,0.11751626305411213,0.28687272699947775,0.06623900779795688,0.17107390242883883,0.30770315189101527
True,35.0,0.44999999999999896,645257.9091640739,rowcol,0.5192065239472557,0.052385003461031504,0.07642199627060192,0.23128115562041335,0.11751626305411213,0.28687272699947775,0.06623900779795688,0.17107390242883883,0.30770315189101527
True,-70.0,0.14999999999999894,645257.9091640739,rowcol,0.48994833846194086,0.049594584714450905,0.08423677838273601,0.22407095332371943,0.16065611460811147,0.27991041633814745,0.06070067159836539,0.16291293511403748,0.3083077317064554
True,50.0,0.14999999999999894,645257.9091640739,rowcol,0.48994833846194086,0.049594584714450905,0.08423677838273601,0.2240709533237194,0.16065611460811147,0.27991041633814745,0.0607006715983654,0.1629129351140375,0.3083077317064554
True,-80.0,0.44999999999999896,645257.9091640739,rowcol,0.5170489579451962,0.052070361447438436,0.0770606715939951,0.2314352465993781,0.11752751609890032,0.28280575208045494,0.06710452741570663,0.17704803063310398,0.3084959181933732
