objective,Br_L2,Bt_L2,alpha_deg,lambda_drop,lambda_b_gain,width_scale,edge_width_deg,edge_bt_gain
0.31833542163092393,0.09582189792316026,0.22251352370776367,52.5,0.26,0.14,1.0,12.0,0.07999999999999999
0.3184744854503522,0.07973596689638872,0.23873851855396344,52.75,0.30000000000000004,0.14,1.0,11.5,0.07999999999999999
0.31851385151824607,0.09260740881834567,0.2259064426999004,52.5,0.34,0.14,1.0,12.0,0.07999999999999999
0.3185319638033236,0.07933972946722853,0.23919223433609504,52.75,0.32,0.14,1.0,11.5,0.07999999999999999
0.31860248825884324,0.09610174142509469,0.22250074683374854,52.25,0.26,0.14,1.0,11.5,0.07999999999999999
0.3186224845154893,0.08629931972347009,0.23232316479201923,52.75,0.30000000000000004,0.14,1.0,12.0,0.07999999999999999
0.3186485780748235,0.10098624158392736,0.21568985332304141,52.25,0.28,0.14,1.0,12.0,0.07999999999999999
0.3190275671255441,0.08744272839830024,0.23158483872724386,52.75,0.28,0.14,1.0,12.0,0.07999999999999999
0.31904999356063957,0.08581417335326377,0.23323582020737577,52.75,0.32,0.14,1.0,12.0,0.07999999999999999
0.3191320777228164,0.09998426667699473,0.21914781104582168,52.0,0.34,0.14,1.0,11.5,0.09999999999999999
0.31913657865399137,0.0892697511125566,0.22986682754143475,52.5,0.26,0.14,1.0,11.5,0.07999999999999999
0.31914256398423,0.10044873645198887,0.2177963546282634,52.0,0.30000000000000004,0.14,1.0,11.5,0.09999999999999999
0.31929746625587946,0.0808496746870044,0.23844779156887505,52.75,0.28,0.14,1.0,11.5,0.07999999999999999
0.31951105292697735,0.07969738561079148,0.2398136673161859,52.75,0.34,0.14,1.0,11.5,0.07999999999999999
0.32012016751636296,0.09337970078540678,0.22674046673095619,52.25,0.30000000000000004,0.14,1.0,11.5,0.09999999999999999
0.3201774906676525,0.09289136903055085,0.22728612163710163,52.25,0.32,0.14,1.0,11.5,0.09999999999999999
0.32021362384540214,0.08919700748832812,0.23101661635707402,52.75,0.26,0.14,1.0,12.0,0.07999999999999999
0.32034893102296863,0.08602214649763684,0.2343267845253318,52.75,0.34,0.14,1.0,12.0,0.07999999999999999
0.3208481211716599,0.09446321635484711,0.22638490481681278,52.25,0.28,0.14,1.0,11.5,0.09999999999999999
