Br_relative_l2,Bt_relative_l2,Br_rms,Bt_rms,slotted_FEMM_Br_rms,slotted_FEMM_Bt_rms,lambda_drop,lambda_b_gain,width_scale,notch_kind,normalize_mean,slot_opening_deg,slot_centers_deg,model_csv
0.10644918998490106,0.5190108012976755,0.48603169532289936,0.04721757557295522,0.5106783515674461,0.04904435641138518,0.28,0.14000000000000004,1.4,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10642193874373297,0.5192766201109619,0.4870214256208963,0.04724948945907947,0.5106783515674461,0.04904435641138518,0.32,0.14000000000000004,1.4,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10695792327989542,0.5192679739402584,0.48517057047299983,0.053982552654564434,0.5106783515674461,0.04904435641138518,0.24000000000000002,0.18000000000000005,1.2,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10422081766044977,0.5235276471607894,0.48543877192894347,0.05384991838384675,0.5106783515674461,0.04904435641138518,0.28,0.22000000000000006,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.1090108633090569,0.5188884179258322,0.4852191255508297,0.047190248506860925,0.5106783515674461,0.04904435641138518,0.24000000000000002,0.14000000000000004,1.4,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.1091949325494968,0.519700292612806,0.4882042686374363,0.04728640945761582,0.5106783515674461,0.04904435641138518,0.36,0.14000000000000004,1.4,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.1122071063878217,0.5192664704828723,0.48454661415618633,0.053963697710507394,0.5106783515674461,0.04904435641138518,0.2,0.18000000000000005,1.2,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10849661014655289,0.5234415113845882,0.4848336642559586,0.05383313887746934,0.5106783515674461,0.04904435641138518,0.24000000000000002,0.22000000000000006,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.11370724289805706,0.5188962878706188,0.48456902699982984,0.04716712568628336,0.5106783515674461,0.04904435641138518,0.2,0.14000000000000004,1.4,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.1023422590251493,0.5323230425206232,0.4868806648380423,0.028903200450402473,0.5106783515674461,0.04904435641138518,0.32,0.060000000000000026,1.2,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10323732085744254,0.5320611538619643,0.4859465254244298,0.02885441023172085,0.5106783515674461,0.04904435641138518,0.28,0.060000000000000026,1.2,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10410727298165791,0.5327246695526864,0.4879877639141158,0.0289591632764946,0.5106783515674461,0.04904435641138518,0.36,0.060000000000000026,1.2,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.11416477209216742,0.5234453897521124,0.4843378086311815,0.05381872197566748,0.5106783515674461,0.04904435641138518,0.2,0.22000000000000006,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
