edge_width_deg,window_power,edge_bt_gain,edge_params,bt_mode,model_Br_rms,model_Bt_rms,Br_L2_left,Bt_L2_left,Br_L2_middle,Bt_L2_middle,Br_L2_right,Bt_L2_right,Br_L2_edge,Bt_L2_edge,Br_L2_all,Bt_L2_all,objective
9.0,1.2,-0.2,closed-form,drive,0.5311851080803259,0.0364866509356822,0.17536234166382222,1.2370433154304743,0.043231525587896884,0.3973468923742244,0.17638566120757276,1.2305210615721636,0.17587578099190326,1.233775329716344,0.07968578047079804,0.8838118903691743,0.45057646544717517
8.0,0.8,-0.2,closed-form,drive,0.5343765473289392,0.034810096498403824,0.24186124756593916,1.0276060120358819,0.043231525587896884,0.3973468923742244,0.241709743547728,1.0224751934463374,0.24178535414650623,1.025035027022301,0.10292692567069354,0.7521526139033132,0.4508052144881303
16.0,0.8,-0.05,closed-form,drive,0.5054188997700635,0.0327048464093503,0.21729193897597446,1.02713434702914,0.05689115578631593,0.49422891171218414,0.2188845306292557,1.0252499514069044,0.2180912997490932,1.0261893549272012,0.10035329008773806,0.7834119879483644,0.4508794407818483
14.0,1.4,-0.05,closed-form,drive,0.5072572790174579,0.03367359621794884,0.2473997742245308,0.9847345540905637,0.04821295255142984,0.4265585986826022,0.24853952262213655,0.9827035200668544,0.24797145633395393,0.9837160833168471,0.10698761245566743,0.7354532471494799,0.4511862586748693
8.0,1.2,0.25,closed-form,drive,0.5334276981998841,0.06013715814227435,0.22158190147831533,1.0943759624373064,0.043231525587896884,0.3973468923742244,0.22190288630229277,1.0936111481494006,0.22174277671148726,1.0939923124653697,0.09571631878495537,0.7952888017763747,0.45167737125570706
12.0,1.0,-0.15,closed-form,drive,0.5220211928392419,0.038429162049085606,0.054782792772027834,1.5773117682161972,0.04323153001923717,0.3973621269646275,0.05860265720510746,1.57249971147247,0.056728750146027664,1.5748993375771418,0.045573861813589335,1.1039956011302319,0.45182738476028017
15.0,1.4,0.1,closed-form,drive,0.5006300066827819,0.06294099527572256,0.32302800821849914,0.7167154870050166,0.057206967797105636,0.4351957287145452,0.3239879756895454,0.7122186983827682,0.3235093192245833,0.7144629302070591,0.1374912376070847,0.5797075730181169,0.4536171498920297
12.0,0.8,0.25,closed-form,drive,0.5240542975724551,0.08686041562485153,0.06877388287165509,1.5560910116430857,0.0432315291329677,0.39732213943839534,0.07126607016837166,1.5506930562140526,0.07003358445159404,1.5533851351924204,0.04834255002949712,1.089974445350067,0.4543453604600785
14.0,0.8,-0.1,closed-form,drive,0.515596148786347,0.03551136478708915,0.11372640594536924,1.4009284090655012,0.04581014072207516,0.47294177506732515,0.1159827106534321,1.3976406765883929,0.1148623813473073,1.3992798785276988,0.06171804664598415,1.00793395878339,0.4546967656917281
12.0,1.2,0.25,closed-form,drive,0.5202739284084175,0.08686041562485153,0.0698589106834622,1.5560910116430857,0.04323153090550735,0.39732213943839534,0.07319157186974483,1.5506930562140526,0.07154801964387862,1.5533851351924204,0.04868326239014478,1.089974445350067,0.4552161251380258
10.0,1.6,-0.2,closed-form,drive,0.5266475740708034,0.03881599606143958,0.10210173310776446,1.4740669573653093,0.043231525587896884,0.3973468923742244,0.10509421117656768,1.4651374149151732,0.10361180361418897,1.4695936773973204,0.05688545186666804,1.0355404960612171,0.45558875675306015
16.0,1.4,0.05,closed-form,drive,0.4937289586633564,0.050540081613869275,0.3930806758692467,0.4716938534249563,0.07093114675533099,0.3989629750288883,0.393922339910439,0.468768180675617,0.3935025844320359,0.47022828250082643,0.1677163131104776,0.43297570244658556,0.45698371351799516
8.0,1.0,0.25,closed-form,drive,0.5338618281882921,0.06013715814227435,0.23039270278554203,1.0943759624373064,0.043231525587896884,0.3973468923742244,0.23049151412227853,1.0936111481494006,0.23044221371769139,1.0939923124653697,0.09883371449571203,0.7952888017763747,0.45783956991863517
9.0,0.8,0.25,closed-form,drive,0.5326235681783368,0.06581722086926778,0.2041761107700268,1.180918990302666,0.043231525587896884,0.3973468923742244,0.20446471691139367,1.1808786416219617,0.2043207567815134,1.1808987470418337,0.08953873330767485,0.8501750386044816,0.4586122616927731
9.0,1.0,-0.2,closed-form,drive,0.5318484077052114,0.0364866509356822,0.1878794388714679,1.2370433154304743,0.043231525587896884,0.3973468923742244,0.188549936132539,1.2305210615721636,0.18821566441595008,1.233775329716344,0.08391967184795912,0.8838118903691743,0.4591293160227526
12.0,0.8,-0.15,closed-form,drive,0.5240542975724551,0.038429162049085606,0.06877388287165509,1.5773117682161972,0.0432315291329677,0.3973621269646275,0.07126607016837166,1.57249971147247,0.07003358445159404,1.5748993375771418,0.04834255002949712,1.1039956011302319,0.45925276498313616
10.0,1.4,-0.2,closed-form,drive,0.5273979278290949,0.03881599606143958,0.10873935948234115,1.4740669573653093,0.043231525587896884,0.3973468923742244,0.1112869601771388,1.4651374149151732,0.11002311121643078,1.4695936773973204,0.058712229458092666,1.0355404960612171,0.4596594920052694
12.0,1.2,-0.15,closed-form,drive,0.5202739284084175,0.038429162049085606,0.0698589106834622,1.5773117682161972,0.04323153090550735,0.3973621269646275,0.07319157186974483,1.57249971147247,0.07154801964387862,1.5748993375771418,0.04868326239014478,1.1039956011302319,0.4601235296610834
15.0,1.6,0.0,closed-form,drive,0.4981410215010517,0.038477168421514926,0.36682428941740514,0.6231807664812077,0.059740558789977145,0.3973468923742244,0.3676051735955788,0.6218955087648171,0.3672157290966257,0.6225362684376134,0.15430127520323134,0.51263978750517,0.46225070601385987
8.0,1.6,-0.25,closed-form,drive,0.5327239435612167,0.036668252713366704,0.20923685495613145,1.185549145713108,0.043231525587896884,0.3973468923742244,0.20993227795385827,1.1796320636971882,0.20958555844912558,1.1825841730753561,0.0913955928487531,0.8512445612781507,0.4626861347532998
8.0,0.8,0.25,closed-form,drive,0.5343765473289392,0.06013715814227435,0.24186124756593916,1.0943759624373064,0.043231525587896884,0.3973468923742244,0.241709743547728,1.0936111481494006,0.24178535414650623,1.0939923124653697,0.10292692567069354,0.7952888017763747,0.46590288024370186
8.0,1.4,-0.25,closed-form,drive,0.5330530791933853,0.036668252713366704,0.21469576575235078,1.185549145713108,0.043231525587896884,0.3973468923742244,0.21521452485486048,1.1796320636971882,0.2149558266247385,1.1825841730753561,0.09329876611118566,0.8512445612781507,0.46646890187719686
10.0,1.2,-0.2,closed-form,drive,0.5282423382542187,0.03881599606143958,0.11998345018465388,1.4740669573653093,0.043231525587896884,0.3973468923742244,0.12198169587109524,1.4651374149151732,0.12098872008061973,1.4695936773973204,0.06194902371576916,1.0355404960612171,0.466734249365412
14.0,1.4,0.15,closed-form,drive,0.5072572790174579,0.0732297810858715,0.2473997742245308,1.055278631823234,0.04821295255142984,0.43772764679255755,0.24853952262213655,1.0499256535909944,0.24797145633395393,1.0525963790901327,0.10698761245566743,0.781158452431573,0.4671830805236018
13.0,1.4,-0.1,closed-form,drive,0.513342572547908,0.03488937837508038,0.16894083532555665,1.3265660203240166,0.044007681172432166,0.4115768241032495,0.1704441548859197,1.3231925684920962,0.1696956807411223,1.3248745914231856,0.07796042280264177,0.9454392026829852,0.46825763200107934
10.0,1.6,0.3,closed-form,drive,0.5266475740708034,0.08069428309852146,0.10210173310776446,1.5303261270947115,0.043231525587896884,0.3973468923742244,0.10509421117656768,1.531554304915743,0.10361180361418897,1.5309424422882576,0.05688545186666804,1.0753762317956346,0.4695312642601063
9.0,0.8,-0.2,closed-form,drive,0.5326235681783368,0.0364866509356822,0.2041761107700268,1.2370433154304743,0.043231525587896884,0.3973468923742244,0.20446471691139367,1.2305210615721636,0.2043207567815134,1.233775329716344,0.08953873330767485,0.8838118903691743,0.4703851598104155
12.0,1.4,0.25,closed-form,drive,0.5187486845775408,0.08686041562485153,0.09583678715380667,1.5560910116430857,0.04323153179177823,0.39732213943839534,0.09837076479511773,1.5506930562140526,0.09711460469763025,1.5533851351924204,0.055089793863626405,1.089974445350067,0.47057096138032045
8.0,1.2,-0.25,closed-form,drive,0.5334276981998841,0.036668252713366704,0.22158190147831533,1.185549145713108,0.043231525587896884,0.3973468923742244,0.22190288630229277,1.1796320636971882,0.22174277671148726,1.1825841730753561,0.09571631878495537,0.8512445612781507,0.47126188708132866
14.0,0.8,0.2,closed-form,drive,0.515596148786347,0.087201443006951,0.11372640594536924,1.4759629671746375,0.04581014072207516,0.4880100455816045,0.1159827106534321,1.469134427283459,0.1148623813473073,1.472540962248121,0.06171804664598415,1.0582563200201647,0.4723095921245993
13.0,1.4,0.2,closed-form,drive,0.513342572547908,0.08135279737986487,0.16894083532555665,1.3466975475447078,0.044007681172432166,0.4134548657887681,0.1704441548859197,1.3409769017319992,0.1696956807411223,1.3438304726882269,0.07796042280264177,0.9580219540389545,0.4726615949756686
9.0,1.6,0.3,closed-form,drive,0.5300917609938579,0.07250867848163794,0.1583881303103085,1.3857471302739333,0.043231525587896884,0.3973468923742244,0.16002363496421654,1.3850219577933636,0.15920963740658656,1.3853833497011918,0.07408654918229421,0.9810798109300239,0.4731878561001079
10.0,1.4,0.3,closed-form,drive,0.5273979278290949,0.08069428309852146,0.10873935948234115,1.5303261270947115,0.043231525587896884,0.3973468923742244,0.1112869601771388,1.531554304915743,0.11002311121643078,1.5309424422882576,0.058712229458092666,1.0753762317956346,0.4736019995123155
12.0,1.4,-0.15,closed-form,drive,0.5187486845775408,0.038429162049085606,0.09583678715380667,1.5773117682161972,0.04323153179177823,0.3973621269646275,0.09837076479511773,1.57249971147247,0.09711460469763025,1.5748993375771418,0.055089793863626405,1.1039956011302319,0.4754783659033781
15.0,1.0,0.15,closed-form,drive,0.5067744318617403,0.07781099331291731,0.22145636160748494,1.127422646896889,0.05240172689228632,0.5247116877898245,0.222929716450086,1.121383570451457,0.2221957508294626,1.1243968218059273,0.09967138525584757,0.8526936839082709,0.47588268741405426
10.0,1.0,-0.2,closed-form,drive,0.5292057087954983,0.03881599606143958,0.1363972077013685,1.4740669573653093,0.043231525587896884,0.3973468923742244,0.13779441835608439,1.4651374149151732,0.13709900650985657,1.4695936773973204,0.06692326695902583,1.0355404960612171,0.4773470928589016
8.0,1.0,-0.25,closed-form,drive,0.5338618281882921,0.036668252713366704,0.23039270278554203,1.185549145713108,0.043231525587896884,0.3973468923742244,0.23049151412227853,1.1796320636971882,0.23044221371769139,1.1825841730753561,0.09883371449571203,0.8512445612781507,0.47742408574425677
9.0,1.4,0.3,closed-form,drive,0.5306057646524405,0.07250867848163794,0.16573775906899443,1.3857471302739333,0.043231525587896884,0.3973468923742244,0.167083223255908,1.3850219577933636,0.166413212144644,1.3853833497011918,0.07648829187622336,0.9810798109300239,0.4781108499523571
8.0,1.6,0.3,closed-form,drive,0.5327239435612167,0.06544983787151631,0.20923685495613145,1.2564620494415144,0.043231525587896884,0.3973468923742244,0.20993227795385827,1.2551942875242312,0.20958555844912558,1.2558261575505147,0.0913955928487531,0.8978872539883803,0.47901107720188013
14.0,1.6,-0.05,closed-form,drive,0.5051692424971337,0.03367359621794884,0.2869188209739899,0.9847345540905637,0.04908519287177918,0.4265585986826022,0.2878380964891992,0.9827035200668544,0.28737975633767393,0.9837160833168471,0.12153526390864845,0.7354532471494799,0.47952681512915224
10.0,1.2,0.3,closed-form,drive,0.5282423382542187,0.08069428309852146,0.11998345018465388,1.5303261270947115,0.043231525587896884,0.3973468923742244,0.12198169587109524,1.531554304915743,0.12098872008061973,1.5309424422882576,0.06194902371576916,1.0753762317956346,0.48067675687245814
15.0,1.2,-0.05,closed-form,drive,0.5034769646440258,0.0330514430429453,0.2745911530351804,1.0101624530413524,0.05475339101950197,0.4607611273527588,0.2757756944836599,1.0082153594694294,0.27518525952145706,1.00918604164327,0.11920980616133625,0.7619474270674055,0.4822062464674381
8.0,1.4,0.3,closed-form,drive,0.5330530791933853,0.06544983787151631,0.21469576575235078,1.2564620494415144,0.043231525587896884,0.3973468923742244,0.21521452485486048,1.2551942875242312,0.2149558266247385,1.2558261575505147,0.09329876611118566,0.8978872539883803,0.4827938443257772
14.0,1.0,-0.1,closed-form,drive,0.51238127890382,0.03551136478708915,0.1582750189157158,1.4009284090655012,0.04657223003821682,0.47294177506732515,0.160076002763877,1.3976406765883929,0.15917987998239044,1.3992798785276988,0.07577011237573855,1.00793395878339,0.48425995594376164
16.0,1.2,0.1,closed-form,drive,0.49702896277007413,0.06550594673810935,0.3404238731287533,0.7466106333205509,0.0661118035988043,0.49811938816467827,0.3414595422250865,0.7416914540670476,0.34094314871536413,0.7441466848654582,0.14703275889976014,0.6226873729155853,0.4843034414705924
9.0,1.2,0.3,closed-form,drive,0.5311851080803259,0.07250867848163794,0.17536234166382222,1.3857471302739333,0.043231525587896884,0.3973468923742244,0.17638566120757276,1.3850219577933636,0.17587578099190326,1.3853833497011918,0.07968578047079804,0.9810798109300239,0.48462023764347256
16.0,1.4,0.0,closed-form,drive,0.4937289586633564,0.038477168421514926,0.3930806758692467,0.6231807664812077,0.07093114675533099,0.3973468923742244,0.393922339910439,0.6218955087648171,0.3935025844320359,0.6225362684376134,0.1677163131104776,0.51263978750517,0.48486614328849964
8.0,0.8,-0.25,closed-form,drive,0.5343765473289392,0.036668252713366704,0.24186124756593916,1.185549145713108,0.043231525587896884,0.3973468923742244,0.241709743547728,1.1796320636971882,0.24178535414650623,1.1825841730753561,0.10292692567069354,0.8512445612781507,0.48548739606932345
9.0,1.6,-0.25,closed-form,drive,0.5300917609938579,0.03987569095941042,0.1583881303103085,1.444354046704818,0.043231525587896884,0.3973468923742244,0.16002363496421654,1.436869950668201,0.15920963740658656,1.4406040430100593,0.07408654918229421,1.0167618989790985,0.48567658691728394
15.0,1.6,0.1,closed-form,drive,0.4981410215010517,0.06294099527572256,0.36682428941740514,0.7167154870050166,0.059740558789977145,0.4351957287145452,0.3676051735955788,0.7122186983827682,0.3672157290966257,0.7144629302070591,0.15430127520323134,0.5797075730181169,0.48572443094339124
11.0,1.4,0.3,closed-form,drive,0.5234399296943347,0.0894185150222232,0.06535490379467457,1.7022278589382571,0.043231525587896884,0.3973468923742244,0.06940854906596075,1.699071632138654,0.06741630175724844,1.7006450730338023,0.04776544683875632,1.1861512641434175,0.4865140949039894
11.0,1.2,0.3,closed-form,drive,0.5246013876220967,0.0894185150222232,0.06684649606901016,1.7022278589382571,0.043231525587896884,0.3973468923742244,0.07047418911225094,1.699071632138654,0.06868796598131764,1.7006450730338023,0.04804396401270677,1.1861512641434175,0.48723769455636406
8.0,1.2,0.3,closed-form,drive,0.5334276981998841,0.06544983787151631,0.22158190147831533,1.2564620494415144,0.043231525587896884,0.3973468923742244,0.22190288630229277,1.2551942875242312,0.22174277671148726,1.2558261575505147,0.09571631878495537,0.8978872539883803,0.48758682952990895
12.0,1.6,0.25,closed-form,drive,0.5174009996736073,0.08686041562485153,0.12310366983716231,1.5560910116430857,0.04323153267804982,0.39732213943839534,0.12506753263444248,1.5506930562140526,0.12409147311889991,1.5533851351924204,0.06288816153327771,1.089974445350067,0.48781123299741613
11.0,1.4,-0.2,closed-form,drive,0.5234399296943347,0.041876143045947965,0.06535490379467457,1.7121491875010957,0.043231525587896884,0.3973468923742244,0.06940854906596075,1.7050413315930624,0.06741630175724844,1.7085867842188422,0.04776544683875632,1.1913534815269933,0.4883348709882409
11.0,1.2,-0.2,closed-form,drive,0.5246013876220967,0.041876143045947965,0.06684649606901016,1.7121491875010957,0.043231525587896884,0.3973468923742244,0.07047418911225094,1.7050413315930624,0.06868796598131764,1.7085867842188422,0.04804396401270677,1.1913534815269933,0.4890584706406156
9.0,1.4,-0.25,closed-form,drive,0.5306057646524405,0.03987569095941042,0.16573775906899443,1.444354046704818,0.043231525587896884,0.3973468923742244,0.167083223255908,1.436869950668201,0.166413212144644,1.4406040430100593,0.07648829187622336,1.0167618989790985,0.4905995807695332
10.0,1.0,0.3,closed-form,drive,0.5292057087954983,0.08069428309852146,0.1363972077013685,1.5303261270947115,0.043231525587896884,0.3973468923742244,0.13779441835608439,1.531554304915743,0.13709900650985657,1.5309424422882576,0.06692326695902583,1.0753762317956346,0.4912896003659477
11.0,1.6,0.3,closed-form,drive,0.5224101518895472,0.0894185150222232,0.07432396567100191,1.7022278589382571,0.043231525587896884,0.3973468923742244,0.07809615264391805,1.699071632138654,0.07623720975231175,1.7006450730338023,0.04976848742245847,1.1861512641434175,0.49160445328596375
13.0,1.6,-0.1,closed-form,drive,0.5116408784915562,0.03488937837508038,0.20322295628066084,1.3265660203240166,0.04412997800064665,0.4115768241032495,0.2044144963847582,1.3231925684920962,0.20382080253526683,1.3248745914231856,0.08973357099224837,0.9454392026829852,0.49197457281863655
10.0,0.8,-0.2,closed-form,drive,0.5303248848687021,0.03881599606143958,0.158693657231506,1.4740669573653093,0.043231525587896884,0.3973468923742244,0.15948132579463517,1.4651374149151732,0.15908877587854667,1.4695936773973204,0.0740465098786533,1.0355404960612171,0.49216675505757057
16.0,1.6,0.05,closed-form,drive,0.4908590830618672,0.050540081613869275,0.44011799100558074,0.4716938534249563,0.07581211728549346,0.3989629750288883,0.44080355863612786,0.468768180675617,0.44046160179418486,0.47022828250082643,0.18647368025614192,0.43297570244658556,0.4921767367404115
12.0,1.6,-0.15,closed-form,drive,0.5174009996736073,0.038429162049085606,0.12310366983716231,1.5773117682161972,0.04323153267804982,0.3973621269646275,0.12506753263444248,1.57249971147247,0.12409147311889991,1.5748993375771418,0.06288816153327771,1.1039956011302319,0.4927186375204738
9.0,1.0,0.3,closed-form,drive,0.5318484077052114,0.07250867848163794,0.1878794388714679,1.3857471302739333,0.043231525587896884,0.3973468923742244,0.188549936132539,1.3850219577933636,0.18821566441595008,1.3853833497011918,0.08391967184795912,0.9810798109300239,0.49317308821905
11.0,1.6,-0.2,closed-form,drive,0.5224101518895472,0.041876143045947965,0.07432396567100191,1.7121491875010957,0.043231525587896884,0.3973468923742244,0.07809615264391805,1.7050413315930624,0.07623720975231175,1.7085867842188422,0.04976848742245847,1.1913534815269933,0.49342522937021527
8.0,1.0,0.3,closed-form,drive,0.5338618281882921,0.06544983787151631,0.23039270278554203,1.2564620494415144,0.043231525587896884,0.3973468923742244,0.23049151412227853,1.2551942875242312,0.23044221371769139,1.2558261575505147,0.09883371449571203,0.8978872539883803,0.4937490281928371
14.0,1.6,0.15,closed-form,drive,0.5051692424971337,0.0732297810858715,0.2869188209739899,1.055278631823234,0.04908519287177918,0.43772764679255755,0.2878380964891992,1.0499256535909944,0.28737975633767393,1.0525963790901327,0.12153526390864845,0.781158452431573,0.4955236369778848
11.0,1.0,0.3,closed-form,drive,0.5259279565783433,0.0894185150222232,0.08193174962748967,1.7022278589382571,0.043231525587896884,0.3973468923742244,0.08447747791524848,1.699071632138654,0.08321692451685518,1.7006450730338023,0.05146349509942079,1.1861512641434175,0.49574236113051623
13.0,0.8,-0.15,closed-form,drive,0.5200900691487456,0.04076854231659403,0.07134430915709829,1.7223529726247453,0.04365754016228057,0.4238646313731947,0.07425589477559909,1.7176539563676576,0.07281760135652793,1.7199970226233825,0.049291242835941676,1.2037536711192687,0.49609118820247045
13.0,1.6,0.2,closed-form,drive,0.5116408784915562,0.08135279737986487,0.20322295628066084,1.3466975475447078,0.04412997800064665,0.4134548657887681,0.2044144963847582,1.3409769017319992,0.20382080253526683,1.3438304726882269,0.08973357099224837,0.9580219540389545,0.49637853579322583
9.0,1.2,-0.25,closed-form,drive,0.5311851080803259,0.03987569095941042,0.17536234166382222,1.444354046704818,0.043231525587896884,0.3973468923742244,0.17638566120757276,1.436869950668201,0.17587578099190326,1.4406040430100593,0.07968578047079804,1.0167618989790985,0.49710896846064867
16.0,1.0,-0.05,closed-form,drive,0.5008723469185751,0.0327048464093503,0.28162684540846317,1.02713434702914,0.06140742868917615,0.49422891171218414,0.28290826061457375,1.0252499514069044,0.2822695765727528,1.0261893549272012,0.12439299293659238,0.7834119879483644,0.4973815405189834
11.0,1.0,-0.2,closed-form,drive,0.5259279565783433,0.041876143045947965,0.08193174962748967,1.7121491875010957,0.043231525587896884,0.3973468923742244,0.08447747791524848,1.7050413315930624,0.08321692451685518,1.7085867842188422,0.05146349509942079,1.1913534815269933,0.49756313721476775
8.0,1.6,-0.3,closed-form,drive,0.5327239435612167,0.039463664788697256,0.20923685495613145,1.3520867270169354,0.043231525587896884,0.3973468923742244,0.20993227795385827,1.345425008779184,0.20958555844912558,1.348748573307155,0.0913955928487531,0.9574764491748445,0.4998672955171426
13.0,0.8,0.25,closed-form,drive,0.5200900691487456,0.09414573419328681,0.07134430915709829,1.743059264632772,0.04365754016228057,0.42629467617653377,0.07425589477559909,1.7359461639252685,0.07281760135652793,1.7394941696564878,0.049291242835941676,1.2169458788297947,0.5007084609011545
8.0,0.8,0.3,closed-form,drive,0.5343765473289392,0.06544983787151631,0.24186124756593916,1.2564620494415144,0.043231525587896884,0.3973468923742244,0.241709743547728,1.2551942875242312,0.24178535414650623,1.2558261575505147,0.10292692567069354,0.8978872539883803,0.5018123385179039
14.0,1.0,0.2,closed-form,drive,0.51238127890382,0.087201443006951,0.1582750189157158,1.4759629671746375,0.04657223003821682,0.4880100455816045,0.160076002763877,1.469134427283459,0.15917987998239044,1.472540962248121,0.07577011237573855,1.0582563200201647,0.5018727823766328
16.0,0.8,0.15,closed-form,drive,0.5054188997700635,0.08179657765026592,0.21729193897597446,1.180318307490566,0.05689115578631593,0.6517200021055131,0.2188845306292557,1.173815079681779,0.2180912997490932,1.1770600487307143,0.10035329008773806,0.9293085430423758,0.5019432350647521
8.0,1.4,-0.3,closed-form,drive,0.5330530791933853,0.039463664788697256,0.21469576575235078,1.3520867270169354,0.043231525587896884,0.3973468923742244,0.21521452485486048,1.345425008779184,0.2149558266247385,1.348748573307155,0.09329876611118566,0.9574764491748445,0.5036500626410396
9.0,0.8,0.3,closed-form,drive,0.5326235681783368,0.07250867848163794,0.2041761107700268,1.3857471302739333,0.043231525587896884,0.3973468923742244,0.20446471691139367,1.3850219577933636,0.2043207567815134,1.3853833497011918,0.08953873330767485,0.9810798109300239,0.5044289320067129
9.0,1.0,-0.25,closed-form,drive,0.5318484077052114,0.03987569095941042,0.1878794388714679,1.444354046704818,0.043231525587896884,0.3973468923742244,0.188549936132539,1.436869950668201,0.18821566441595008,1.4406040430100593,0.08391967184795912,1.0167618989790985,0.5056618190362261
10.0,0.8,0.3,closed-form,drive,0.5303248848687021,0.08069428309852146,0.158693657231506,1.5303261270947115,0.043231525587896884,0.3973468923742244,0.15948132579463517,1.531554304915743,0.15908877587854667,1.5309424422882576,0.0740465098786533,1.0753762317956346,0.5061092625646167
8.0,1.2,-0.3,closed-form,drive,0.5334276981998841,0.039463664788697256,0.22158190147831533,1.3520867270169354,0.043231525587896884,0.3973468923742244,0.22190288630229277,1.345425008779184,0.22174277671148726,1.348748573307155,0.09571631878495537,0.9574764491748445,0.5084430478451715
13.0,1.0,-0.15,closed-form,drive,0.5174968824502333,0.04076854231659403,0.09607011825137267,1.7223529726247453,0.04377141527122384,0.4238646313731947,0.0985924293085606,1.7176539563676576,0.0973419956345796,1.7199970226233825,0.05551065010364588,1.2037536711192687,0.5108941334674928
15.0,0.8,-0.1,closed-form,drive,0.5106529890774276,0.03567350578810198,0.16549322547078377,1.4545309593721714,0.05017788613416867,0.5599090809675398,0.16733148979421544,1.4512887399314567,0.16641675563511615,1.4529052020807125,0.0799966144849925,1.065172069469153,0.5110527032714868
11.0,0.8,0.3,closed-form,drive,0.5274682962592977,0.0894185150222232,0.10926985721553073,1.7022278589382571,0.043231525587896884,0.3973468923742244,0.1106896258904743,1.699071632138654,0.10998346891188229,1.7006450730338023,0.05870077711612707,1.1861512641434175,0.512347933685482
15.0,1.2,0.15,closed-form,drive,0.5034769646440258,0.07781099331291731,0.2745911530351804,1.127422646896889,0.05475339101950197,0.5247116877898245,0.2757756944836599,1.121383570451457,0.27518525952145706,1.1243968218059273,0.11920980616133625,0.8526936839082709,0.513967436361741
11.0,0.8,-0.2,closed-form,drive,0.5274682962592977,0.041876143045947965,0.10926985721553073,1.7121491875010957,0.043231525587896884,0.3973468923742244,0.1106896258904743,1.7050413315930624,0.10998346891188229,1.7085867842188422,0.05870077711612707,1.1913534815269933,0.5141687097697335
8.0,1.0,-0.3,closed-form,drive,0.5338618281882921,0.039463664788697256,0.23039270278554203,1.3520867270169354,0.043231525587896884,0.3973468923742244,0.23049151412227853,1.345425008779184,0.23044221371769139,1.348748573307155,0.09883371449571203,0.9574764491748445,0.5146052465080996
10.0,1.6,-0.25,closed-form,drive,0.5266475740708034,0.043997257689367526,0.10210173310776446,1.7334541768049365,0.043231525587896884,0.3973468923742244,0.10509421117656768,1.7233172370346042,0.10361180361418897,1.7283757800774553,0.05688545186666804,1.2043225782084686,0.5146624855045981
13.0,1.0,0.25,closed-form,drive,0.5174968824502333,0.09414573419328681,0.09607011825137267,1.743059264632772,0.04377141527122384,0.42629467617653377,0.0985924293085606,1.7359461639252685,0.0973419956345796,1.7394941696564878,0.05551065010364588,1.2169458788297947,0.5155114061661769
14.0,1.2,-0.1,closed-form,drive,0.5096365899713525,0.03551136478708915,0.20429684356601346,1.4009284090655012,0.04737425984084997,0.47294177506732515,0.20572038611252305,1.3976406765883929,0.2050112906253752,1.3992798785276988,0.09153277371674737,1.00793395878339,0.5160636110098151
9.0,0.8,-0.25,closed-form,drive,0.5326235681783368,0.03987569095941042,0.2041761107700268,1.444354046704818,0.043231525587896884,0.3973468923742244,0.20446471691139367,1.436869950668201,0.2043207567815134,1.4406040430100593,0.08953873330767485,1.0167618989790985,0.516917662823889
15.0,1.4,-0.05,closed-form,drive,0.5006300066827819,0.0330514430429453,0.32302800821849914,1.0101624530413524,0.057206967797105636,0.4607611273527588,0.3239879756895454,1.0082153594694294,0.3235093192245833,1.00918604164327,0.1374912376070847,0.7619474270674055,0.5174010988092808
10.0,1.4,-0.25,closed-form,drive,0.5273979278290949,0.043997257689367526,0.10873935948234115,1.7334541768049365,0.043231525587896884,0.3973468923742244,0.1112869601771388,1.7233172370346042,0.11002311121643078,1.7283757800774553,0.058712229458092666,1.2043225782084686,0.5187332207568074
16.0,1.6,0.0,closed-form,drive,0.4908590830618672,0.038477168421514926,0.44011799100558074,0.6231807664812077,0.07581211728549346,0.3973468923742244,0.44080355863612786,0.6218955087648171,0.44046160179418486,0.6225362684376134,0.18647368025614192,0.51263978750517,0.5200591665109161
8.0,0.8,-0.3,closed-form,drive,0.5343765473289392,0.039463664788697256,0.24186124756593916,1.3520867270169354,0.043231525587896884,0.3973468923742244,0.241709743547728,1.345425008779184,0.24178535414650623,1.348748573307155,0.10292692567069354,0.9574764491748445,0.5226685568331663
16.0,1.4,0.1,closed-form,drive,0.4937289586633564,0.06550594673810935,0.3930806758692467,0.7466106333205509,0.07093114675533099,0.49811938816467827,0.393922339910439,0.7416914540670476,0.3935025844320359,0.7441466848654582,0.1677163131104776,0.6226873729155853,0.5233827981821451
10.0,1.2,-0.25,closed-form,drive,0.5282423382542187,0.043997257689367526,0.11998345018465388,1.7334541768049365,0.043231525587896884,0.3973468923742244,0.12198169587109524,1.7233172370346042,0.12098872008061973,1.7283757800774553,0.06194902371576916,1.2043225782084686,0.52580797811695
12.0,1.0,0.3,closed-form,drive,0.5220211928392419,0.0983173055138859,0.054782792772027834,1.9125588911738658,0.04323153001923717,0.39731728456922316,0.05860265720510746,1.9058889028611516,0.056728750146027664,1.9092153881065221,0.045573861813589335,1.3232088400307678,0.5285520183754677
12.0,1.0,-0.2,closed-form,drive,0.5220211928392419,0.04562212654076903,0.054782792772027834,1.9341659660572919,0.04323153001923717,0.3973672689589537,0.05860265720510746,1.9280937464338805,0.056728750146027664,1.9311218448774592,0.045573861813589335,1.3376599452342006,0.5336099051966692
